Diag_l2,Diag_a2
1.7896995544433594,0.2566
1.4307712316513062,0.4202
1.1449021816253662,0.4571
1.1211946666240693,0.4476
2.950790596008301,0.4891
2.13866810798645,0.4391
3.735895204544067,0.436
2.4032039523124693,0.4523
2.8290338277816773,0.5191
1.6772974669933318,0.5128
2.491248059272766,0.5773
1.6934077113866806,0.6813
2.5630090832710266,0.7044
2.1619789242744445,0.7483
2.6029628038406374,0.7219
2.4643166303634643,0.7612
2.104049253463745,0.7315
2.337691080570221,0.7385
1.480223423242569,0.77
2.498356580734253,0.7201
0.8196042478084564,0.7835
2.8031158685684203,0.7425
0.6665792554616928,0.8144
2.3953112840652464,0.7811
0.6954374045133591,0.8075
2.238158392906189,0.8036
0.8748783975839615,0.8067
1.7685763955116272,0.8052
0.885399678349495,0.8125
1.6995864272117616,0.7928
1.0897551983594895,0.8188
1.541890037059784,0.8127
1.2673031210899353,0.8207
1.6099911212921143,0.8272
1.4866468131542205,0.8089
1.4989728808403016,0.8367
1.505509114265442,0.7969
1.2124561727046967,0.8402
1.4321243703365325,0.7972
0.9066946923732757,0.8411
1.2209046363830567,0.8147
0.7036526918411254,0.8501
1.0020810902118682,0.8339
0.5950657963752747,0.8557
0.9122471451759339,0.8458
0.5246555149555207,0.8537
0.9270740985870362,0.8509
0.53115673661232,0.8488
1.0060909390449524,0.8538
0.6358354598283767,0.8443
1.064463746547699,0.8571
0.7895615667104721,0.844
1.1028745770454407,0.8559
0.9330286175012589,0.8503
1.0870680689811707,0.8528
1.0029101431369782,0.8575
0.9891588985919952,0.8568
0.9617688894271851,0.861
0.8541447341442108,0.8636
0.8448564052581787,0.8645
0.7397817254066468,0.8684
0.7250842869281768,0.8661
0.6519603788852691,0.8726
0.6238735973834991,0.8672
0.5865882813930512,0.8749
0.5624598145484925,0.8692
0.5331311762332916,0.8775
0.5353114306926727,0.8738
0.5044484972953797,0.8777
0.5448080569505691,0.877
0.5012021541595459,0.8771
0.5663578599691391,0.8795
0.5133982747793198,0.8773
0.5876474291086197,0.8819
0.5329547822475433,0.8775
0.6046746969223022,0.8821
0.544575646519661,0.8778
0.604116079211235,0.882
0.5481375992298126,0.8781
0.5871055841445922,0.8827
0.5296667248010636,0.8798
0.554365074634552,0.8852
0.5069798499345779,0.8814
0.5164211988449097,0.886
0.4875152677297592,0.8834
0.47825758457183837,0.8864
0.47319976389408114,0.8865
0.44897506237030027,0.8886
0.4710149556398392,0.8888
0.43905839025974275,0.8899
0.4764661431312561,0.8901
0.44336303770542146,0.8895
0.4860562771558762,0.8916
0.4518042832612991,0.89
0.4960351586341858,0.8914
0.45804652869701384,0.8904
0.4949966102838516,0.892
0.4571267873048782,0.8909
0.48654674291610717,0.8925
0.45143505930900574,0.8921
0.4684321016073227,0.8937
0.43993866741657256,0.8931
0.4414644777774811,0.8944
0.4281632572412491,0.8946
0.41738486886024473,0.8957
0.42179801762104036,0.8964
0.4030447542667389,0.8968
0.42170987725257875,0.8972
0.40142250061035156,0.8978
0.4272630035877228,0.8972
0.4035751849412918,0.8979
0.43353618681430817,0.8985
0.4123146414756775,0.8985
0.43675892651081083,0.8987
0.4150007963180542,0.8987
0.4372226148843765,0.8982
0.411289843916893,0.8988
0.4252615362405777,0.8984
0.4054991275072098,0.8996
0.4080699682235718,0.8996
0.39645757973194123,0.9007
0.3902496933937073,0.8996
0.38871472477912905,0.9011
0.38224353790283205,0.9006
0.38237880170345306,0.9013
0.3815473854541779,0.9016
0.38721438944339753,0.9021
0.38294376730918883,0.9029
0.39371469914913176,0.9018
0.3877913892269135,0.9035
0.4003938615322113,0.9027
0.3928577184677124,0.9038
0.4065600782632828,0.9024
0.3901755750179291,0.9042
0.4061096400022507,0.903
0.3801797807216644,0.9045
0.399848148226738,0.9041
0.3699565172195435,0.9053
0.3844251036643982,0.9045
0.36044779419898987,0.9057
0.37697176039218905,0.9056
0.36035227924585345,0.906
0.37581697702407835,0.9062
0.3717481464147568,0.9058
0.3771751582622528,0.9061
0.38731819689273833,0.9059
0.3852937430143356,0.9059
0.40341179370880126,0.9068
0.3818355411291122,0.9063
0.41853295266628265,0.906
0.3807625412940979,0.9061
0.42166640758514407,0.9065
0.37257577776908873,0.9061
0.4145620375871658,0.9075
0.35815117359161375,0.9064
0.39709199368953707,0.9092
0.3505383238196373,0.9076
0.37766061425209047,0.909
0.35950787663459777,0.909
0.3736234843730927,0.9077
0.3798530429601669,0.9092
0.38059015572071075,0.9079
0.3944852650165558,0.9086
0.38556513786315916,0.9089
0.4121295571327209,0.9092
0.38338654935359956,0.9089
0.427380433678627,0.9086
0.3809834524989128,0.9095
0.42801588773727417,0.9093
0.3658860132098198,0.9097
0.41161503493785856,0.9104
0.35306508988142016,0.9097
0.38140909075737,0.9111
0.3431113064289093,0.9099
0.35125687122344973,0.9118
0.3432651713490486,0.9125
0.33924260437488557,0.9117
0.3471086710691452,0.9129
0.339140510559082,0.912
0.3512729167938232,0.9134
0.33786250054836275,0.9127
0.35675949454307554,0.9125
0.33388651013374326,0.9134
0.3582886278629303,0.913
0.3299054354429245,0.9143
0.3534710079431534,0.9139
0.32140298187732697,0.9144
0.3387382090091705,0.9147
0.3168424412608147,0.9144
0.3241803258657455,0.9144
0.3135948270559311,0.9146
0.316570845246315,0.9147
0.31098466366529465,0.9152
0.310462212562561,0.9156
0.31480692625045775,0.9149
0.30509119629859927,0.9161
0.31934266090393065,0.9155
0.30415087640285493,0.9164
0.3190774142742157,0.916
0.30076141804456713,0.9167
0.31748436391353607,0.9162
0.3009310856461525,0.9168
0.312945494055748,0.9161
0.2972280248999596,0.9167
0.3072109520435333,0.9163
0.29770312607288363,0.9166
0.30477635860443114,0.9162
0.296793095767498,0.9173
0.30082581341266634,0.9173
0.3001014605164528,0.9173
0.2943355828523636,0.9177
0.3008811205625534,0.9172
0.2919882982969284,0.9182
0.3033653199672699,0.9181
0.28772767931222915,0.9189
0.3053664147853851,0.9184
0.28653671592473984,0.9191
0.30461490750312803,0.9184
0.2848704129457474,0.9192
0.30278447568416594,0.9183
0.2837687373161316,0.9196
0.2988411754369736,0.9192
0.28785600066184996,0.9189
0.29514521956443784,0.9194
0.294943642616272,0.9196
0.29065844416618347,0.9195
0.30481738448143003,0.9193
0.2856675535440445,0.9197
0.3184050440788269,0.9199
0.2814947545528412,0.9196
0.32461089789867403,0.9198
0.2778787225484848,0.9195
0.32373678386211396,0.9206
0.27263046354055404,0.9203
0.3215883672237396,0.9208
0.2730791300535202,0.9211
0.3138227999210358,0.9207
0.2836266115307808,0.9202
0.3064706355333328,0.9211
0.2979568049311638,0.9212
0.2971950054168701,0.9205
0.31797647923231126,0.9209
0.2912056177854538,0.9201
0.3353669732809067,0.9215
0.2857766464352608,0.9201
0.3432263284921646,0.9217
0.2841643363237381,0.9205
0.34424182772636414,0.9214
0.27662715762853624,0.9203
0.333855664730072,0.9219
0.2760036766529083,0.9213
0.3207762002944946,0.922
0.28627667427062986,0.9215
0.3089557349681854,0.9215
0.30011716932058335,0.9224
0.30072600543498995,0.9203
0.32015755623579023,0.9221
0.30292943120002747,0.9208
0.337436842918396,0.9225
0.31119639426469803,0.921
0.3472161412239075,0.9215
0.3151754379272461,0.9214
0.34675931334495547,0.9207
0.31676107197999953,0.9217
0.33629621267318727,0.9206
0.32491977214813234,0.9222
0.31992414593696594,0.9226
0.34890725910663606,0.923
0.3247896313667297,0.9232
0.4060099199414253,0.923
0.3756284713745117,0.9205
0.5050074622035027,0.9239
0.5103096112608909,0.9163
0.7239307954907417,0.9195
0.7755735412240028,0.9106
1.1686034053564072,0.9146
1.1493725642561912,0.9081
1.4554738253355026,0.9127
1.2118233039975166,0.9065
1.2685191363096238,0.9135
0.9515798047184945,0.9051
1.0281796097755431,0.9133
0.7087423458695412,0.9062
0.9096159934997559,0.911
0.47672269195318223,0.9008
0.9155381739139556,0.9073
0.38392998427152636,0.896
0.8598919689655304,0.903
0.3535457499325275,0.894
0.720924437046051,0.8969
0.34851972982287405,0.8952
0.5415038168430328,0.8968
0.34876910895109176,0.8991
0.3988714873790741,0.9007
0.3555035129189491,0.9049
0.33481392860412595,0.907
0.3361517608165741,0.9104
0.31224353760480883,0.9117
0.32025486677885057,0.9131
0.3079428568482399,0.9137
0.30991050601005554,0.915
0.30463420152664183,0.9146
0.3049567103385925,0.9154
0.2978124752640724,0.9155
0.2962425500154495,0.9161
0.2929156213998795,0.9162
0.2925703525543213,0.9167
0.28853108882904055,0.9171
0.28713884949684143,0.9181
0.2872180849313736,0.919
0.2843825280666351,0.9192
0.2859331250190735,0.9197
0.28298343271017073,0.92
0.282035768032074,0.9201
0.28219409137964246,0.9202
0.2777391418814659,0.9204
0.27986563593149183,0.9205
0.2813159734010696,0.9212
0.2774580121040344,0.9215
0.2772457033395767,0.9217
0.2747470632195473,0.9218
0.27327044755220414,0.9219
0.2744697406888008,0.9221
0.27172217667102816,0.922
0.2734425887465477,0.9225
0.2720191016793251,0.9227
0.27013513892889024,0.9232
0.2697723791003227,0.9234
0.2688484027981758,0.9239
0.2685004398226738,0.9239
0.26932266652584075,0.924
0.26831384748220444,0.924
0.26528320610523226,0.9239
0.26730115711688995,0.9239
0.2659348130226135,0.9241
0.26486254334449766,0.924
0.26476763784885404,0.9245
0.261628495156765,0.9245
0.2619887307286263,0.9246
0.2618271365761757,0.9242
0.26223778277635573,0.9246
0.2622466146945953,0.9245
0.26079175621271133,0.925
0.26035700738430023,0.9248
0.25987339168787005,0.9254
0.2593851715326309,0.9252
0.25986211746931076,0.9256
0.25657591223716736,0.9258
0.25663969218730925,0.9258
0.2564327448606491,0.9258
0.25548624247312546,0.9261
0.2531388640403748,0.9264
0.25551644116640093,0.9262
0.25288957208395,0.9266
0.256300787627697,0.9268
0.2528539761900902,0.927
0.25278347432613374,0.9269
0.25303071439266206,0.9271
0.25294972211122513,0.9272
0.2543970197439194,0.927
0.25070533603429795,0.9273
0.24967826902866364,0.9271
0.2524183377623558,0.9278
0.2529397502541542,0.9276
0.25139002352952955,0.9277
0.24940560013055801,0.9279
0.25025671273469924,0.9281
0.2501586154103279,0.9281
0.2474251866340637,0.9284
0.24937673956155776,0.9286
0.2494179993867874,0.929
0.2476038083434105,0.9285
0.24887023717164994,0.9291
0.24821930825710298,0.9287
0.24562328159809113,0.9288
0.24663738906383514,0.9291
0.24622897505760194,0.9295
0.2422916352748871,0.9295
0.24631173610687257,0.9297
0.24444839209318162,0.9299
0.2451515570282936,0.9299
0.24289804250001906,0.9301
0.24477972388267516,0.9303
0.24245788305997848,0.9302
0.2447814717888832,0.9302
0.2423238202929497,0.9302
0.24406620264053344,0.9306
0.2421504959464073,0.9307
0.2423255130648613,0.9307
0.244049134850502,0.9308
0.24145301878452302,0.9306
0.23962464779615403,0.9309
0.24020880907773973,0.931
0.23803648054599763,0.931
0.24071950018405913,0.9311
0.2406493216753006,0.9309
0.23929723650217055,0.9311
0.2394215166568756,0.9313
0.24016950726509095,0.9312
0.23719214349985124,0.9314
0.23915728628635408,0.9315
0.23726080507040023,0.9313
0.23830688893795013,0.9317
0.2374404177069664,0.9315
0.23640510588884353,0.9319
0.23463916331529616,0.9325
0.23555262088775636,0.9321
0.2341357558965683,0.9328
0.23622386604547502,0.9327
0.23370185047388076,0.933
0.2341872602701187,0.9328
0.23573379963636398,0.933
0.2329043909907341,0.9329
0.23541252166032792,0.9332
0.23148857206106185,0.9332
0.2323517233133316,0.9334
0.2323317915201187,0.9334
0.23234158456325532,0.9334
0.23149145394563675,0.9335
0.2312982201576233,0.9334
0.23143529742956162,0.9333
0.22856642454862594,0.9334
0.23079307228326798,0.9335
0.23154641389846803,0.9338
0.22911684364080429,0.9338
0.2295289009809494,0.9341
0.23031976968050002,0.934
0.22904062569141387,0.934
0.22898656129837036,0.9341
0.2272724226117134,0.9343
0.2308628425002098,0.934
0.2275996282696724,0.934
0.2305637016892433,0.9342
0.22532160580158234,0.9344
0.22687526941299438,0.9345
0.22651830017566682,0.9344
0.22946065068244934,0.9345
0.2284218981862068,0.9349
0.22847666591405869,0.935
0.22654918283224107,0.9349
0.22680989652872086,0.9353
0.2259895071387291,0.9353
0.22527414709329605,0.9356
0.22819430530071258,0.9354
0.22540810704231262,0.9353
0.2256488546729088,0.9356
0.22399896681308745,0.9356
0.2250070571899414,0.9358
0.22341991662979127,0.9358
0.22628724277019502,0.9359
0.22250342071056367,0.9359
0.22413166463375092,0.9363
0.2202953577041626,0.936
0.2228630855679512,0.936
0.22029962986707688,0.9362
0.2242566540837288,0.9365
0.22168340384960175,0.9366
0.2239141047000885,0.9366
0.22209397852420806,0.9367
0.22070882320404053,0.9365
0.22051198333501815,0.9366
0.22058842182159424,0.9365
0.22260985672473907,0.9363
0.22008647173643112,0.9367
0.22086651176214217,0.9365
0.22042909413576126,0.9367
0.21854298412799836,0.9368
0.22037467509508132,0.9367
0.21790327429771422,0.9363
0.2196897566318512,0.9369
0.21921882629394532,0.937
0.21823211759328842,0.9372
0.2178006112575531,0.9368
0.21983542889356614,0.9369
0.2155650869011879,0.9367
0.21694600880146026,0.937
0.2159455433487892,0.9374
0.21789079010486603,0.9375
0.214983993768692,0.9376
0.2152942642569542,0.9375
0.21811201721429824,0.9376
0.2154126301407814,0.9375
0.21759766787290574,0.9377
0.2158288449048996,0.9378
0.21744159311056138,0.9375
0.21329635232686997,0.9375
0.2173541858792305,0.9374
0.21339679807424544,0.9372
0.21548946797847748,0.9375
0.21184899359941484,0.9376
0.21624841988086702,0.9376
0.21236402690410613,0.9374
0.21391757279634477,0.9374
0.2146022215485573,0.9379
0.21492747515439986,0.9375
0.21190233379602433,0.938
0.21197551637887954,0.9377
0.21390823125839234,0.938
0.21244556009769439,0.9379
0.21572295278310777,0.9383
0.21199818849563598,0.9383
0.2140643984079361,0.9384
0.20999690294265747,0.9384
0.21559696197509765,0.9384
0.20959818065166474,0.9383
0.2146967515349388,0.9384
0.20960857570171357,0.9386
0.21397944986820222,0.9386
0.21098988205194474,0.9388
0.21329377442598343,0.9389
0.21324019879102707,0.939
0.21205006539821625,0.9388
0.2126325100660324,0.9389
0.2089038833975792,0.9389
0.21290992349386215,0.939
0.2089519500732422,0.9392
0.2130582720041275,0.9389
0.2077736184000969,0.939
0.2130343347787857,0.9388
0.206907956302166,0.9393
0.21422036439180375,0.9392
0.20579422414302825,0.9391
0.21181086152791978,0.9392
0.20688822716474534,0.9395
0.2100177139043808,0.9393
0.20998227298259736,0.9397
0.20744729340076445,0.9394
0.21323453783988952,0.9398
0.2043640971183777,0.9401
0.21284547299146653,0.9398
0.20435552746057511,0.9397
0.2131377011537552,0.9396
0.20413955748081208,0.9398
0.2097729653120041,0.9397
0.20434898436069487,0.9398
0.20851927250623703,0.9398
0.204951611161232,0.9398
0.20831333994865417,0.9397
0.20616453289985656,0.94
0.20826989859342576,0.9402
0.20865878462791443,0.9398
0.20545049011707306,0.9405
0.21129149198532104,0.9401
0.20238740146160125,0.9403
0.21578603982925415,0.9402
0.20170812755823136,0.9403
0.2110016092658043,0.9402
0.1981843665242195,0.9401
0.21302744150161743,0.9407
0.19874962121248246,0.9408
0.21359655261039734,0.9409
0.20332816392183303,0.9408
0.20861199051141738,0.941
0.20571848154067993,0.9408
0.20631936192512512,0.941
0.2080104112625122,0.9413
0.20138880908489226,0.9416
0.20909983962774276,0.9415
0.1999795839190483,0.9411
0.20867231339216233,0.9413
0.19979777336120605,0.9412
0.21091460287570954,0.9418
0.19614702016115187,0.9411
0.20881350487470626,0.9414
0.19962762296199799,0.9414
0.20658375173807145,0.9415
0.19864853769540786,0.9419
0.20257373601198198,0.9417
0.2043255850672722,0.9418
0.20199494659900666,0.9418
0.20423758178949356,0.9424
0.1982940226793289,0.9422
0.20805379003286362,0.9424
0.19594741314649583,0.9422
0.2086893379688263,0.9421
0.1944707527756691,0.9421
0.20818638950586318,0.9422
0.1963193014264107,0.9423
0.20489199906587602,0.9422
0.1992274507880211,0.9422
0.20301652401685716,0.9423
0.20230850875377654,0.9423
0.2001377061009407,0.9422
0.2045265778899193,0.9426
0.1980811908841133,0.9422
0.20653992891311646,0.9426
0.1968892991542816,0.942
0.20714630037546158,0.9428
0.19395119696855545,0.9423
0.2102992057800293,0.9428
0.1931773990392685,0.9423
0.2088037610054016,0.9424
0.1916846439242363,0.9422
0.20558199137449265,0.9427
0.192085425555706,0.9424
0.20309235006570817,0.9427
0.19364878684282302,0.9427
0.20030502527952193,0.9427
0.19827897399663924,0.9433
0.19523745477199556,0.9427
0.20046297162771226,0.9431
0.19442538022994996,0.9432
0.20136002004146575,0.9433
0.19093703478574753,0.943
0.20013313442468644,0.9429
0.19205403625965117,0.943
0.20267301052808762,0.9427
0.19248933345079422,0.9429
0.19746863842010498,0.9432
0.19278030395507811,0.9432
0.1981491833925247,0.9434
0.19584870785474778,0.9432
0.19560364335775376,0.9434
0.19735437631607056,0.9432
0.19263534992933273,0.9434
0.2002788797020912,0.9434
0.19075824618339537,0.9436
0.19974008947610855,0.9436
0.1914281204342842,0.9434
0.19929811656475066,0.9436
0.18785392194986344,0.9432
0.19706799685955048,0.9435
0.19031675904989243,0.9435
0.19658642560243605,0.9435
0.19285007268190385,0.9436
0.1946048006415367,0.9439
0.20138621777296067,0.9441
0.19332378655672072,0.9436
0.20414614379405976,0.944
0.19286295548081397,0.9439
0.20590111911296843,0.9439
0.19082060307264329,0.9436
0.20513931065797805,0.9437
0.18631213828921317,0.9436
0.20399478375911712,0.9438
0.18551051691174508,0.9437
0.20118488371372223,0.9441
0.18841973170638085,0.9438
0.19801199734210967,0.9441
0.19229782819747926,0.9445
0.19576607048511505,0.944
0.19320815205574035,0.9439
0.18933520019054412,0.9439
0.19793173670768738,0.9443
0.1881920352578163,0.9441
0.19692882895469666,0.9444
0.18649037778377534,0.9444
0.1984566792845726,0.9447
0.1852269321680069,0.9444
0.19616722762584687,0.9447
0.1851484000682831,0.9445
0.1942484900355339,0.9448
0.18898291289806365,0.945
0.19247401207685472,0.9446
0.1917009949684143,0.9449
0.1910861015319824,0.9446
0.19247808754444123,0.9451
0.19081521034240723,0.9448
0.19616716355085373,0.9449
0.18517431020736694,0.9446
0.19703418761491776,0.945
0.1839652143418789,0.9446
0.19983875155448913,0.945
0.18336389362812042,0.9448
0.1978955462574959,0.9451
0.18315350264310837,0.9445
0.1927775576710701,0.9451
0.18517790734767914,0.9454
0.19041157960891725,0.945
0.1885424956679344,0.9455
0.1851521611213684,0.9453
0.19310834407806396,0.9455
0.1829279124736786,0.945
0.1956574574112892,0.9454
0.18143864944577218,0.9451
0.19564453959465028,0.9455
0.18226914256811141,0.9456
0.19196605831384658,0.9452
0.18046594485640527,0.9453
0.19033037424087523,0.9449
0.18628447651863098,0.9452
0.1883281484246254,0.9453
0.1896807223558426,0.9456
0.1879043385386467,0.945
0.1952478975057602,0.9459
0.18821931928396224,0.9445
0.19780651479959488,0.9456
0.1862092800438404,0.9447
0.20167846083641053,0.9456
0.18507849052548409,0.9446
0.2042631909251213,0.9452
0.18089306280016898,0.9446
0.20091951191425322,0.945
0.17816928699612616,0.9447
0.19735645800828933,0.945
0.18230494856834412,0.9449
0.19547365009784698,0.9453
0.1833860918879509,0.9454
0.18896364122629167,0.9454
0.1869495004415512,0.9457
0.1833532229065895,0.9459
0.18620619922876358,0.9461
0.17892499566078185,0.9458
0.19011035263538362,0.9465
0.17653883397579193,0.9462
0.1890190839767456,0.9461
0.1761325977742672,0.9458
0.18711665868759156,0.9465
0.1797233134508133,0.9456
0.18395854532718658,0.946
0.181543205678463,0.9462
0.18559030890464784,0.946
0.18479333966970443,0.9463
0.1816058412194252,0.9461
0.18734914511442186,0.9466
0.17927476912736892,0.9458
0.1855079263448715,0.9465
0.17664309591054916,0.9463
0.18676139563322067,0.9463
0.17584918439388275,0.9459
0.18418040573596955,0.946
0.17723170891404152,0.9457
0.18513026982545852,0.9463
0.17792457193136216,0.9464
0.18436206579208375,0.9463
0.18067004382610322,0.9468
0.18157653659582138,0.9465
0.18275510817766188,0.9468
0.1791415587067604,0.9462
0.1876722827553749,0.9465
0.17615111619234086,0.9464
0.18899333029985427,0.9463
0.17264641895890237,0.946
0.18813842087984084,0.9465
0.17352670431137085,0.9461
0.18558916598558425,0.9462
0.17625916823744775,0.9463
0.18242981433868408,0.9462
0.17999099642038346,0.9461
0.1847415968775749,0.9463
0.18368220180273057,0.9465
0.18199841529130936,0.9465
0.1895759552717209,0.9471
0.18188539817929267,0.946
0.19325398355722428,0.9466
0.1797849528491497,0.9459
0.19591108560562134,0.9469
0.1777108959853649,0.9458
0.19924329221248627,0.9463
0.1727499857544899,0.9458
0.19716416001319886,0.9461
0.1725518673658371,0.9455
0.19158181846141814,0.9464
0.17538444995880126,0.9464
0.18910538405179977,0.9462
0.17932252138853072,0.9467
0.1796647995710373,0.9472
0.18179619833827018,0.9474
0.1754107244312763,0.9473
0.18335398733615876,0.9477
0.1730133041739464,0.9469
0.18334728926420213,0.948
0.17235149517655374,0.9467
0.18117371052503586,0.9482
0.17154636606574059,0.9469
0.18221984505653382,0.9474
0.17516107559204103,0.9469
0.17921533286571503,0.9474
0.1740167185664177,0.947
0.17609333693981172,0.9475
0.18000823259353638,0.9476
0.17727780640125274,0.9472
0.1808767572045326,0.9478
0.17399987131357192,0.947
0.18103694021701813,0.9476
0.1711188331246376,0.9469
0.18330729454755784,0.948
0.17009411826729776,0.9467
0.1801121085882187,0.9477
0.17176775485277176,0.9472
0.17842609137296678,0.9474
0.17399756088852883,0.9473
0.17580222934484482,0.9478
0.17819167748093606,0.9475
0.17156010791659354,0.9477
0.18078758716583251,0.9475
0.1734656997025013,0.9471
0.18068398535251617,0.9476
0.17100261822342872,0.9472
0.18108845204114915,0.9477
0.16965293288230895,0.9472
0.18139881938695906,0.9476
0.17121052369475365,0.9468
0.17837242037057877,0.948
0.17211414352059365,0.947
0.17771438509225845,0.9478
0.17204216569662095,0.9475
0.17634379714727402,0.9475
0.17736859545111655,0.9476
0.17489345818758012,0.9479
0.17872895747423173,0.948
0.1732657715678215,0.948
0.18401081562042237,0.9481
0.17128347381949424,0.9478
0.1814478248357773,0.9482
0.16785590425133706,0.9474
0.18562864661216735,0.9482
0.16507734060287477,0.9479
0.17983302772045134,0.9477
0.16821845769882202,0.9474
0.17477559447288513,0.9479
0.17387849912047387,0.9476
0.17525365799665452,0.9481
0.17893899828195572,0.9479
0.17082453146576881,0.9483
0.18229617774486542,0.9479
0.16752845495939256,0.948
0.1817839965224266,0.948
0.16528217419981955,0.9481
0.17951745241880418,0.9482
0.1660429447889328,0.948
0.17919965386390685,0.9481
0.16708072498440743,0.9479
0.17647304087877275,0.9484
0.17200416699051857,0.9484
0.17305923700332643,0.9486
0.17503987476229668,0.9483
0.16938529089093207,0.9481
0.17769923955202102,0.9485
0.16803925335407258,0.9482
0.18031195998191835,0.9481
0.16669694557785988,0.9479
0.18221726566553115,0.9484
0.1618939943611622,0.9479
0.1787411764264107,0.948
0.16591064184904097,0.9483
0.17819967716932297,0.948
0.16736296713352203,0.9486
0.17387114614248275,0.9483
0.17168210819363594,0.9486
0.16960067451000213,0.9488
0.17289520800113678,0.9486
0.1674230843782425,0.9487
0.17244570553302765,0.9484
0.16488426849246024,0.9484
0.1734603926539421,0.9487
0.16260506361722946,0.9485
0.17201953381299973,0.9489
0.16590411886572837,0.9487
0.1715290740132332,0.9488
0.16433239951729775,0.949
0.16926066130399703,0.9492
0.17066354751586915,0.9487
0.1674288995563984,0.9487
0.1725674480199814,0.949
0.16636807844042778,0.9489
0.17465637028217315,0.9489
0.1673276737332344,0.9489
0.1776631459593773,0.9495
0.16462639048695565,0.9489
0.1789573073387146,0.9492
0.16117940470576286,0.9485
0.17717297673225402,0.949
0.1614031046628952,0.9487
0.17013061940670013,0.9491
0.16461966782808304,0.9491
0.1712028741836548,0.9496
0.16690880805253983,0.9494
0.1690582424402237,0.9495
0.1709979608654976,0.9496
0.16606775298714638,0.9495
0.17057892233133315,0.9494
0.16431155130267144,0.9494
0.17430477291345597,0.9495
0.16099806725978852,0.949
0.17474902868270875,0.9494
0.1606510691344738,0.949
0.17224724143743514,0.9495
0.16407443061470986,0.9492
0.17167174071073532,0.9494
0.16529113724827765,0.9495
0.16686851531267166,0.9494
0.16828811168670654,0.9492
0.1673543393611908,0.9492
0.17336902320384978,0.95
0.16367147564888002,0.949
0.17606508135795593,0.9498
0.16242609173059464,0.9489
0.1768447443842888,0.9494
0.16078852638602256,0.9491
0.176075379550457,0.9499
0.15809913873672485,0.9494
0.17238932102918625,0.95
0.16185109242796897,0.9495
0.17108990848064423,0.9502
0.16309335008263587,0.9496
0.1666349709033966,0.9496
0.17003471925854682,0.9501
0.1642629772424698,0.9499
0.171757972240448,0.9508
0.16233199462294579,0.9498
0.17509170919656752,0.9502
0.1599010206758976,0.9493
0.1727908045053482,0.9501
0.16049854159355165,0.9499
0.17507448196411132,0.9499
0.16261554434895514,0.9501
0.1718275159597397,0.9503
0.16516088619828223,0.9504
0.16708886101841927,0.9496
0.1681915082037449,0.9507
0.1686640664935112,0.9497
0.17794407904148102,0.9509
0.16912835016846656,0.9493
0.18579170256853103,0.9505
0.17640806436538697,0.9481
0.20054289996623992,0.9504
0.1818452075123787,0.9471
0.2304125964641571,0.95
0.21035948693752288,0.9439
0.28044253438711164,0.948
0.22802120819687843,0.9415
0.3852632507681847,0.9461
0.2526765070855618,0.9376
0.49477936029434205,0.9425
0.2681958258152008,0.9343
0.6493728399276734,0.9396
0.3116386249661446,0.9306
0.8137864470481873,0.9354
0.41912238895893095,0.9223
1.0875788748264312,0.9236
0.6153386577963829,0.913
1.4384816765785218,0.9072
0.9074105329811573,0.9017
1.8771075069904328,0.8915
1.0845185697078705,0.8984
1.9121291637420654,0.884
1.0591087371110917,0.9017
1.5071945011615753,0.8902
0.8402956902980805,0.9064
0.9338205724954605,0.9
0.5940287977457046,0.911
0.4984081655740738,0.9119
0.4120853379368782,0.9144
0.3037940576672554,0.9176
0.2927893325686455,0.9201
0.24931714236736296,0.9233
0.2413468286395073,0.9248
0.23277372866868973,0.9266
0.2328302502632141,0.929
0.23902174234390258,0.9302
0.24336903542280197,0.9304
0.24294660687446595,0.9321
0.2470149502158165,0.9326
0.24680391550064087,0.9332
0.24296084344387053,0.9329
0.23706474602222444,0.9329
0.23612680435180664,0.9333
0.2258185252547264,0.9346
0.221649070084095,0.9347
0.21978850811719894,0.935
0.21876597106456758,0.9353
0.2161646693944931,0.936
0.21193505376577376,0.9366
0.2124945715069771,0.9366
0.2115374431014061,0.9366
0.21262997686862944,0.9372
0.20905814170837403,0.938
0.20886808782815933,0.9386
0.20992871075868608,0.9386
0.20729989409446717,0.9389
0.20572442561388016,0.939
0.206015844643116,0.9389
0.2065721720457077,0.9393
0.2048957645893097,0.9395
0.2012023314833641,0.9399
0.1985521361231804,0.9399
0.19991221874952317,0.9398
0.197616246342659,0.9398
0.20132231265306472,0.9399
0.19680022150278093,0.9401
0.19709012061357498,0.9402
0.1972655326128006,0.9405
0.1965867832303047,0.9403
0.1936304971575737,0.9403
0.19580341577529908,0.9405
0.19455792754888535,0.9406
0.19365285187959672,0.9406
0.19242668002843857,0.9405
0.19240779131650926,0.941
0.19141454249620438,0.9412
0.19045938849449157,0.9415
0.18913923650979997,0.9417
0.18987604677677156,0.942
0.18906822353601455,0.9422
0.18816713988780975,0.9422
0.18681654781103135,0.9421
0.18768459260463716,0.9423
0.18821058869361879,0.9425
0.18559132069349288,0.9426
